entity_head	relation	entity_tail
2759	10	3256
1368	10	12773
704	3	11685
2134	10	3140
1555	3	11228
2530	10	4825
439	3	9427
741	3	8614
590	10	5540
726	3	6776
1465	3	7935
615	10	10769
2435	10	6929
476	10	12480
797	10	10445
422	3	11228
664	10	6516
2204	4	5501
111	10	9466
890	10	8916
516	10	3927
497	3	5925
1252	3	7825
773	3	7997
1428	10	5903
2249	10	5748
2739	10	5741
2772	10	6799
858	1	6497
2522	0	7597
1363	10	5201
1405	3	7615
995	3	7934
2551	10	10674
2584	10	8365
434	10	9692
2567	10	5064
1205	10	11176
2356	3	3969
1967	6	11362
122	3	11110
953	3	9092
861	10	6342
1468	10	3263
65	10	13185
2778	10	7455
1161	10	7976
2069	10	12786
2774	3	11660
2109	10	7974
1282	10	8205
1864	10	9119
1479	10	12105
797	10	5481
1000	10	8111
694	10	7513
1437	1	3962
2523	10	10051
2958	10	4059
1744	4	6645
1830	10	12219
2731	3	5412
1266	0	5579
2571	10	12738
167	10	3529
1468	10	8387
2559	10	8773
2151	10	11307
1502	10	10300
1051	10	9426
2469	10	3506
1325	3	12376
2775	10	6731
2392	10	11817
6	10	4773
1486	1	3962
2569	10	6314
1742	10	5814
2327	10	4170
581	10	8540
2504	10	6108
1813	3	10417
140	10	3232
764	10	9849
739	3	7351
1178	10	3813
1653	10	6269
2386	10	12589
1479	2	10244
809	10	10031
2710	10	3811
1134	10	10790
468	10	11277
1406	10	13630
417	3	11481
2658	10	4651
2003	10	9206
2246	10	10943
1165	10	10147
1403	10	7553
458	10	4549
1274	10	3255
984	10	10459
2558	10	8321
2542	10	4243
915	10	12581
2055	4	3119
852	10	3493
2067	10	9943
1617	1	11931
2890	3	5149
2295	10	6209
2254	10	5826
476	10	4993
1292	4	12942
2228	10	5677
1438	10	12431
1923	3	6344
2459	0	5076
5	10	12961
1133	2	9359
1177	10	9914
1609	10	13248
1229	10	10956
1954	10	11938
1260	10	8018
1585	10	9814
1009	10	12058
2785	10	3763
1097	10	3106
2618	10	7465
597	4	4020
1812	10	9426
983	7	7047
1622	9	9155
566	7	10104
1387	10	4650
718	4	9018
2853	10	3084
2825	10	4763
776	3	11631
2147	10	8811
2897	1	4334
2555	10	5889
2284	10	8586
1747	10	5570
2590	2	12120
2547	10	4058
2361	3	8331
933	10	7134
810	10	11947
1982	10	3963
1857	10	4628
140	10	6436
322	4	9111
421	10	12846
108	10	4624
1476	10	9391
877	3	7934
1704	10	5195
241	10	12429
909	10	10487
456	10	8320
1703	4	9370
2745	10	12129
2924	10	12178
1569	10	4432
1379	10	10599
2712	10	5715
92	3	10747
1240	10	9426
2866	10	12961
1064	10	7042
1161	10	8141
2694	10	9485
2083	10	8916
848	3	3059
1257	10	5354
1679	1	11791
2575	3	3418
2312	3	12827
438	10	3555
1403	10	7133
1696	10	5904
2871	10	6108
1148	10	4288
1281	10	6619
1293	10	10988
2537	10	5570
2012	10	12234
415	10	5652
239	10	11784
1908	10	5717
1497	3	12632
2600	10	6775
188	3	10010
1273	10	13097
2642	10	3985
2758	10	10656
2721	1	9452
437	10	6749
1710	3	3544
408	10	4782
2016	10	8009
2932	10	8434
1261	10	6516
1194	3	10181
2715	10	4628
663	10	10713
2147	3	5547
33	3	3551
834	4	9153
890	10	11619
2366	10	9426
1458	10	6118
1425	10	6413
2931	10	4240
94	10	9666
6	7	13263
1059	3	12376
1929	10	11196
2329	3	9632
86	3	8169
634	10	10347
2726	10	5741
886	10	7522
2084	10	9878
162	10	4204
2216	10	4509
781	10	13044
2267	10	8365
675	10	7783
2346	10	13487
268	10	3634
1635	10	3927
1609	10	12187
886	10	8913
2743	10	12041
1833	3	9874
965	10	9135
1610	10	13612
821	3	7935
2312	10	9521
1707	10	9190
1697	7	10640
86	10	9985
915	3	4131
1457	10	3985
397	10	4377
1821	10	5195
2237	1	8096
1984	10	4380
1926	10	8916
53	3	8837
1817	10	13505
1414	10	10154
572	10	7787
1946	10	10726
631	10	4597
228	3	13340
1479	3	6930
258	3	7934
1808	10	9047
2151	10	12728
30	10	10465
1903	10	9832
2420	4	5915
586	10	3772
2055	3	9230
234	10	9919
1804	10	12384
207	10	12777
1499	3	12827
1971	1	8946
1119	10	10850
319	10	10147
2861	4	13663
2923	10	6307
1094	3	5861
757	10	8528
1763	3	8510
2084	3	7934
1867	10	4164
1810	10	12871
2082	7	9495
2619	10	3894
174	10	5735
2067	10	4379
612	10	11586
604	10	5201
2247	10	4059
1999	3	4641
2135	10	10672
468	10	13319
2519	10	9789
2326	3	12422
2665	8	11498
522	10	8348
0	10	12480
2080	3	6036
1254	3	6930
2871	10	4043
876	10	9437
1124	10	12075
2600	3	8775
152	10	3855
553	1	11791
2708	10	13119
2242	3	3469
2319	10	9426
2832	10	10648
1619	10	11930
522	3	12376
2782	1	3962
87	10	6665
1270	10	6581
2382	10	8002
2759	3	11655
2584	10	10276
2	10	8568
1078	10	10717
2442	3	4873
2316	10	10631
1771	10	9739
1040	10	8461
1645	3	5256
92	10	5917
690	3	3469
272	10	5474
1688	1	8946
2263	3	10813
2208	10	3277
1168	10	12586
2538	10	5134
1603	10	13093
1735	3	12717
682	10	11790
676	10	10518
2386	10	9943
1857	10	3696
1070	10	13227
263	1	4334
1517	10	11340
2893	3	5605
2371	10	12391
1642	10	7601
2811	10	5538
1032	10	9521
604	3	3622
2204	10	7814
976	10	6270
1204	10	8756
212	3	5115
2323	3	9554
1924	10	3894
1452	10	4895
2303	10	12499
2420	10	10925
812	3	9458
2758	10	3070
365	10	9496
380	10	7187
2093	3	3680
465	10	4908
796	10	12930
1646	10	8136
998	3	12935
1005	8	3781
167	10	12101
601	10	5807
2510	10	7434
152	10	7520
2532	10	12587
681	10	3325
1653	3	11191
1775	10	9426
250	10	2985
1597	10	6971
2163	6	7844
398	4	10839
268	3	7934
622	10	12464
2564	7	8366
1581	10	12872
272	10	5215
1801	10	12334
1977	10	10162
2328	10	8464
2134	10	7601
1478	3	5078
515	10	9426
1815	10	11068
582	10	10459
1320	3	7997
731	10	6053
722	4	8990
2161	10	6043
1011	10	8321
1776	10	10365
2154	10	7937
738	10	9896
2871	10	10988
1158	10	13036
1560	10	5393
468	10	7189
814	10	4610
2605	3	4532
1262	10	9353
863	10	10555
531	10	5531
12	4	5112
724	3	12376
1015	10	12693
1653	10	9688
2895	10	5674
2493	3	8072
123	10	6073
1738	10	4013
50	10	3808
1572	10	12822
1977	10	8701
1720	3	10747
179	10	10614
2009	10	10773
1067	10	6999
393	4	5003
5	10	9919
2196	10	13692
2468	3	13311
2848	10	5538
1841	10	12872
2218	3	6295
697	10	6731
1560	10	6525
1664	10	5559
1738	10	10238
809	10	9426
1723	10	6670
244	3	6033
2879	10	9357
864	10	5901
1603	3	7934
2775	10	4384
1444	8	10675
782	3	4797
2058	10	12822
812	10	10817
1605	10	7949
1006	10	6589
2848	10	4133
606	3	7934
615	10	3994
2715	10	11525
1370	10	11639
2109	10	6118
938	10	3354
1637	10	9603
1322	10	4419
1110	4	6783
531	3	12376
1160	10	3084
2168	3	7615
1566	1	9901
1493	10	11703
878	10	6269
1267	10	10582
30	7	5415
1927	10	11140
1436	10	3894
938	4	12426
2261	10	4001
570	10	13586
2659	10	9047
473	3	7084
2088	10	11982
334	10	5201
2261	10	13241
2628	10	13349
2908	3	6476
464	10	10738
930	10	13495
2106	10	3216
2330	3	13484
1883	10	12291
2090	1	11931
2824	10	11399
807	4	3720
622	10	11599
219	10	9990
898	10	10213
1242	10	4878
408	10	4958
2376	10	6078
90	3	9371
214	10	8237
1799	10	3555
2766	10	5468
76	10	4432
1623	10	5204
957	1	7616
281	10	3198
2167	10	13128
1986	10	5880
11	10	9985
1264	10	6004
2455	10	5776
108	3	7934
2069	10	10154
849	10	5629
316	3	7029
1646	10	12101
752	10	5664
950	3	6554
718	3	12997
2622	10	3242
2628	2	5153
425	3	9332
2436	3	7934
2278	3	10121
1883	10	12489
157	3	7558
1063	10	12856
2582	10	12207
2186	10	11456
361	10	5201
2695	10	10704
256	3	3912
1385	3	12483
284	3	5514
1117	6	13042
2765	10	10449
1213	4	8178
898	3	6897
1531	10	6346
465	3	4252
2549	10	12792
2848	10	5512
319	3	13179
2385	10	13248
2375	10	5571
615	10	11010
1204	10	13574
280	3	5347
2538	0	9906
204	3	12708
2563	10	3902
1898	10	3673
2501	10	9766
690	10	10674
1500	10	5322
1689	10	10746
2838	10	10518
369	10	8050
2208	10	5500
1445	3	4252
1803	10	7352
2769	3	13396
1345	3	4201
1262	10	9426
2500	10	12608
1331	10	7738
994	3	10863
1411	10	8278
36	3	11681
1747	10	5770
2827	3	12632
2081	2	10793
1117	1	11791
2742	10	4773
2453	10	7643
2484	10	8998
1314	10	8085
666	10	10452
2670	10	7445
1111	10	3381
1318	10	5710
227	3	5462
1949	4	7205
240	10	4059
2054	3	4242
1304	1	3100
2050	10	4773
445	10	13521
2109	10	5494
2949	4	12138
1955	10	12166
2777	1	11791
1581	3	3707
869	10	13304
1666	3	9238
2042	10	10582
131	3	12926
1351	4	10480
1369	10	13252
661	3	9427
1717	4	7674
1066	10	11496
753	10	5481
1455	2	12505
2584	3	7758
1297	10	3580
522	10	11892
757	10	11158
1173	0	11385
956	10	9426
1886	3	13179
1504	10	13495
742	10	4932
2890	3	5401
2548	10	7093
2804	7	4798
167	3	8223
1992	10	9673
2783	3	12376
277	3	13340
4	10	10473
957	10	8432
370	10	5445
2948	3	8420
2563	3	7142
751	8	5685
1854	2	4226
1518	10	8602
2149	2	3771
2813	2	13697
644	10	6004
2035	10	5596
1050	10	5531
1899	3	8492
1131	10	5445
1931	10	4800
578	10	10332
1622	10	11769
912	10	9747
1997	10	3242
226	10	11855
2918	3	9335
423	4	8650
2069	10	5422
244	10	5350
1179	10	6376
2155	10	6050
1248	10	5876
2750	10	13505
2796	3	5146
52	10	12382
1573	10	11456
1086	10	4958
1242	10	8673
342	10	8337
2484	10	6911
180	10	4625
1921	10	7719
125	10	10753
2976	10	8801
2378	10	13030
1868	10	12955
1854	10	3926
2775	10	12960
1125	10	5531
2152	4	4937
2681	0	7236
1158	10	11835
311	10	12658
1581	10	3575
2569	4	11305
2694	4	13734
1722	10	7746
2135	10	4848
2895	7	9612
451	10	3112
967	10	4882
361	10	13030
796	10	6392
925	10	9982
2551	10	9047
538	3	5093
1377	3	13696
167	10	8540
1162	10	7598
783	10	10773
878	3	13194
340	10	9617
258	10	13319
466	10	5871
1619	10	12609
2113	10	3604
1946	10	4460
2443	10	5483
1959	10	9426
1203	3	6255
762	10	10483
215	10	6055
1984	10	10115
991	10	5710
2787	10	8452
2529	10	4561
2386	10	5393
751	10	9733
2435	10	7930
1682	10	13500
1198	3	5115
280	10	3894
2402	3	7594
2770	10	11399
966	10	5530
890	4	12164
2525	10	4922
965	10	5354
386	10	9824
2787	3	10542
1716	10	9969
2300	10	11719
1042	3	13203
2458	10	13624
2196	10	9357
2297	2	11914
1110	10	6437
1534	3	3066
574	10	13199
1703	10	4598
2504	10	10238
2320	3	10507
2527	10	8117
811	10	7337
917	10	13758
948	3	5192
195	10	13104
2270	3	11822
2495	4	12788
476	10	10136
1475	0	7586
2608	3	11681
2601	10	4625
2430	10	6443
2243	4	9967
590	10	10665
1548	10	6379
1898	10	11146
2662	10	11990
2045	10	12319
2309	1	5334
97	10	3450
1985	10	9850
1297	10	8930
726	10	11770
2153	3	3469
515	10	7091
2444	10	6004
796	10	8871
1341	10	6233
1977	10	3341
600	4	8523
2149	10	12254
2435	10	4238
351	10	10543
342	10	5755
1963	6	13151
1587	10	9573
2060	2	6361
1500	10	12235
2620	3	13718
915	10	10726
2336	1	4157
1802	3	3006
1747	3	6165
27	10	7574
603	10	10450
1646	10	5870
1404	4	7674
466	10	7677
2865	10	7159
1842	3	7934
175	4	11285
1339	10	2993
1600	10	10945
174	10	10933
2535	10	10829
2658	10	7456
68	3	11111
411	3	4740
2599	10	4061
1377	10	3560
2888	10	13199
908	3	11407
1488	10	5349
367	3	5207
447	10	11496
2039	3	3561
2144	10	5201
1647	10	9793
195	10	4731
859	10	10891
2551	10	3130
522	10	12915
578	4	11512
1780	3	12868
2422	10	3339
2642	10	11835
2682	10	3811
2977	3	9125
2386	4	11985
522	3	3706
2405	10	11409
2328	10	4932
1243	10	4513
2700	10	10933
832	3	4287
2176	10	9119
82	10	5628
1509	10	5181
2604	10	6875
863	10	12129
814	10	4819
571	10	3176
611	4	10268
379	3	11352
121	10	3223
398	10	4771
154	10	4061
2719	10	13532
1053	10	13063
1812	10	3290
1374	3	13367
810	10	7842
2767	1	6633
2384	1	11791
104	10	4570
177	10	8652
2501	10	5511
2090	10	13318
1914	10	10715
1504	10	8501
2907	10	12069
1347	10	3031
1826	3	7999
1104	10	9426
710	3	7934
48	10	9953
156	10	13373
2883	3	10747
2196	10	13386
2783	10	3628
179	10	5371
481	10	9464
2221	10	11851
87	10	6924
1798	10	13318
1854	10	8321
122	3	8837
781	10	9960
2254	10	5496
1756	10	12922
2646	10	11432
2623	10	11770
1694	10	11881
1064	10	10154
608	1	11365
1679	10	8859
342	10	9600
2193	10	5354
1938	3	8950
576	3	12376
2072	10	13319
227	10	11662
1095	10	8068
896	10	10713
1048	10	6804
878	10	5557
2356	10	5448
1723	10	9891
519	3	6225
886	10	9374
1190	3	10818
514	10	9426
1554	10	3169
835	3	7558
422	10	7937
2782	1	3962
1668	10	4766
1771	3	8454
2097	10	10105
943	3	7934
2454	10	10397
1829	10	4512
1230	10	9938
752	10	13446
316	10	8443
2856	10	9485
1802	10	3236
1236	10	3277
2867	3	7554
1909	10	8673
1043	10	3956
1764	10	6326
926	10	11079
2764	10	6819
446	3	3469
1123	10	3256
452	10	4518
213	10	4581
1262	10	4658
1600	10	10068
2897	3	4208
2776	8	6041
2880	3	8354
1376	10	10472
2125	10	11835
1481	3	4740
584	10	11662
2927	10	11432
821	10	4825
1211	10	12384
2029	10	7937
422	3	3936
2386	3	5976
1690	10	12874
594	10	3615
1118	10	12306
2775	1	9452
2269	10	8133
2067	10	8714
2460	10	10154
2187	3	4943
2405	10	13704
2751	10	8300
1362	10	13770
1015	10	10441
128	10	13044
1424	10	3729
1205	2	7515
1099	10	5495
1182	10	7951
2963	4	11118
365	3	6117
2800	10	4071
1285	10	12972
2191	10	12454
2498	3	3135
2410	3	8454
1211	10	3255
1018	2	11541
93	3	12137
402	3	5122
2876	10	5394
2650	3	7058
2030	10	3077
1171	3	10507
30	10	13702
2618	2	4251
11	10	13174
2168	10	9549
86	10	3190
170	6	5614
2712	10	9124
2295	10	6074
773	10	8586
2804	3	11747
2056	10	5213
2283	4	5428
1099	10	7889
2820	10	13735
2180	10	4616
1293	10	5583
2085	10	3303
1720	2	5218
602	10	13199
2345	10	11311
505	3	10542
544	10	10107
2889	3	4740
1697	10	9426
728	10	3501
2084	3	12194
2687	10	9426
2238	6	8526
2208	10	9779
1416	3	8837
2619	10	7371
2555	10	7606
365	10	8017
2468	10	12949
2883	10	3402
1977	10	11662
87	10	10635
2011	10	11784
1750	3	5120
1478	10	12255
2406	10	5110
918	10	4518
897	10	6205
631	10	10786
2289	3	10326
1516	10	4633
746	2	8769
1803	3	6919
1372	7	13407
428	3	5991
757	3	12632
2600	10	10753
2376	4	3147
1084	4	11889
2215	10	9131
230	10	13334
2498	10	11457
2102	10	9555
2662	10	6118
2019	3	3404
2108	3	12613
2261	10	13372
2876	3	7934
1639	10	4577
143	10	12420
1824	10	4274
714	10	11193
1226	10	11637
1246	10	13580
304	10	13602
1262	10	12069
451	10	8363
1747	10	13339
1547	10	13276
796	3	6650
196	10	10459
1116	10	3196
1550	3	4391
2282	10	3591
1305	10	4958
2480	3	7921
31	10	12465
1499	10	11409
682	10	3583
1218	10	5538
1457	10	3794
404	10	6549
2802	3	10537
111	10	12480
1841	10	7914
1027	10	10317
44	3	3066
1926	10	12041
486	10	4523
1698	0	10638
2899	10	6749
224	10	10631
2925	10	12605
854	10	3286
1691	10	9337
2903	10	7007
2786	3	5458
1674	0	4064
1269	3	10789
2072	10	12941
451	3	7921
200	10	13723
1452	10	4916
1711	10	4136
1838	3	8354
1162	10	6771
65	10	4507
2575	10	9266
2839	3	11132
334	3	11021
384	10	6814
2254	10	12850
1260	3	7797
1862	3	9847
1771	10	11983
1889	10	9709
2756	10	4384
2860	1	6311
1653	10	9766
697	10	13028
2064	3	5260
2429	1	3989
2290	10	4523
2624	10	4571
2495	10	5497
1661	10	13527
429	3	3912
2327	10	9221
1883	10	9426
1133	0	5231
1314	10	13482
57	10	4598
1834	10	12605
571	10	7279
197	10	10266
1817	10	6560
864	10	8491
1619	10	10195
661	10	5394
2324	10	3480
1282	10	12946
2126	10	7939
2444	10	4824
462	3	10121
1605	10	3036
2399	10	4061
1405	10	11871
2770	10	11688
2783	10	11275
622	3	8647
2138	3	5586
950	10	9283
582	10	6273
2806	10	10713
2195	4	13269
2712	10	7645
2095	10	5755
1785	10	7518
2033	10	5621
1580	3	6161
592	10	12408
453	3	8837
2720	3	8931
1752	3	8240
1300	3	12467
262	10	13596
2594	10	13744
364	10	5571
2969	10	8696
854	10	13438
416	3	3625
148	6	9218
418	10	12101
2408	10	8524
2312	10	10378
173	10	12637
455	10	7606
420	10	4141
148	8	13273
564	3	6391
2591	10	8381
2008	10	7352
1598	8	4265
2334	3	4275
2435	10	3763
2228	10	5621
2869	10	7062
2794	10	4850
622	10	4606
603	10	5712
2631	10	4518
189	10	8249
1148	10	12346
2903	10	6096
168	3	11984
33	7	7255
865	3	6930
881	5	10118
1195	3	8837
255	10	9433
422	10	3170
1280	10	3940
2675	1	5787
479	3	7049
385	10	6705
2872	3	8049
2601	10	8964
2220	5	11421
2604	10	4432
1188	3	12376
825	4	13186
929	4	11929
1407	3	5706
1020	10	3461
286	10	10555
2377	10	12028
2733	10	4721
310	10	5275
1686	10	10973
936	4	3269
825	2	13567
1460	10	8813
2153	2	12387
2981	10	6457
1314	10	7628
2008	10	5570
2184	3	4873
1557	10	11340
2923	10	4637
2321	10	9337
2335	1	5334
2074	10	7553
32	1	9901
1821	10	5454
1234	10	4968
1164	10	3277
844	10	12113
2725	3	10976
2491	10	6581
1258	10	4965
1247	10	7833
1439	10	13199
159	3	7421
593	10	3575
215	3	13179
2437	3	4619
342	6	7546
1642	10	13495
2176	10	11730
219	3	8331
1374	3	13556
2728	10	8009
425	10	9099
701	10	9224
518	10	10276
2463	7	10284
344	3	8837
739	3	11614
1411	3	4370
2542	3	5436
1725	10	8218
61	7	13459
1827	10	9426
872	10	3714
1332	3	9691
2181	3	6456
1807	4	12100
384	6	4915
131	10	10665
1838	4	9701
455	10	12101
1109	1	4515
1203	10	7734
282	10	5201
416	10	13631
1126	10	8316
1220	3	7934
2679	3	12376
395	10	8652
408	10	3337
422	10	8511
411	10	9113
1899	10	13199
2815	10	12856
1185	3	12329
148	10	10895
2924	10	10660
1525	10	8535
2380	10	11133
2863	10	3273
935	4	3997
2945	10	11736
772	0	6836
2433	10	12155
2787	10	10238
35	3	7934
1394	10	3636
1424	5	7174
2089	10	7565
1744	4	12046
1278	10	13316
1208	10	4815
2611	3	11638
2460	10	12850
1885	10	11409
1598	10	6991
1857	3	8653
704	10	9337
766	10	5151
2056	10	9386
1560	10	3324
2642	10	9337
1440	10	7645
2500	10	11856
2016	10	9666
925	10	8480
68	3	10392
1451	10	4958
2477	1	4515
1542	10	12034
985	10	6652
181	3	11660
1978	10	5953
1018	10	11786
2382	3	12078
1329	10	6430
1048	10	12465
1085	4	12531
92	10	13334
1728	3	5841
2944	10	8648
1074	4	3893
1771	3	11394
2973	10	4059
1344	10	13533
601	10	7553
514	3	7554
1454	3	7934
762	10	4888
1924	10	4601
422	10	12050
2297	10	5591
915	10	4059
2323	10	12960
2619	10	5481
1043	10	6589
2095	10	12373
1841	10	13673
1074	3	8837
467	10	5710
1001	10	12143
601	10	11425
1929	10	13304
2756	10	6626
743	3	7351
1457	4	12892
722	3	7934
2621	3	12218
1406	4	3997
2205	10	4059
65	10	11639
250	10	10599
2072	10	4061
1236	10	5606
1369	10	7601
2424	4	8576
289	10	13413
2951	10	13758
11	3	4022
2235	10	9090
598	3	8755
520	10	12850
1523	10	5958
514	4	3601
1744	1	13026
2455	10	8964
209	10	4603
1737	1	8092
1795	3	7934
466	10	3739
1538	10	6921
2279	10	4487
2405	10	11525
1967	10	7285
310	10	5006
2085	10	4321
77	10	4992
1293	10	12679
1821	4	12417
1666	10	11275
486	1	7329
2019	10	4051
1279	10	3256
586	3	5852
2321	10	9263
1897	1	13133
390	10	3724
1753	10	10700
1802	10	4581
1378	3	6295
1987	10	5929
1858	10	11442
1603	10	4059
1825	10	7601
2244	10	12993
2371	10	3022
2299	3	11606
1500	10	10098
1575	10	10365
2472	3	12376
1161	10	8158
2193	10	11730
2193	3	4388
342	10	10726
654	2	4251
931	10	11212
2016	10	12657
2156	10	8887
2791	10	7601
962	10	5512
416	3	7934
734	10	9191
1048	10	4170
2249	10	6589
87	10	10438
803	10	13695
1330	10	8887
2598	10	8594
1262	10	9526
2215	10	10672
1592	10	12799
195	10	12700
1799	3	3561
2033	3	6221
1621	0	8824
2822	3	10649
75	10	9118
966	10	12871
14	10	8759
72	3	10813
2289	10	5497
2974	10	13580
2282	10	5824
1814	5	7174
2645	2	12640
1388	3	6897
1248	10	3600
193	10	7601
1705	3	6765
2040	10	7239
334	10	5255
148	3	10507
1701	10	13209
67	10	12055
2875	10	8024
966	10	13390
2062	10	5657
2	3	11660
2132	10	11629
2614	10	10213
902	10	7820
1655	3	12376
472	3	9125
2095	4	6593
1824	10	4318
2381	10	8298
1165	3	7921
57	3	5066
644	3	7435
1787	10	4422
575	9	5507
1677	10	8348
1502	10	3527
959	10	7222
1738	3	3404
1955	10	7977
1920	10	9047
2411	10	10459
1687	10	4417
1560	10	8285
2348	10	6500
1978	3	9753
2460	10	8701
1953	10	3562
1262	10	8617
2176	10	8577
1934	10	5657
2569	10	10698
130	10	4090
1272	10	7994
236	10	7648
1971	4	5936
1836	10	3301
2975	10	6457
1142	10	11697
998	10	5386
170	10	3450
130	10	7601
2934	10	10169
2455	3	4938
126	10	12941
1235	10	11496
2261	10	9113
2095	10	9426
455	10	4135
1796	1	6887
168	3	12376
2772	10	3973
1376	10	7970
2070	10	8002
1767	10	8317
2835	1	3962
843	10	13141
581	10	10555
522	10	5048
2878	10	13649
1359	10	5065
1131	10	11026
2036	7	8698
2697	10	11788
217	3	6776
474	0	6692
2811	10	5322
174	10	9644
1712	10	12773
191	3	12226
1268	10	11960
1998	3	10668
2598	3	9778
911	10	12637
31	10	13276
2642	10	10017
1818	10	7914
2761	4	12858
1463	10	11982
2567	3	12037
2295	10	5402
1701	10	9305
1867	10	7161
870	4	13540
1282	4	10311
1185	10	10700
1926	4	4046
1605	10	7219
1639	10	8491
1857	10	12105
1048	10	6731
1576	10	10717
496	10	13778
2623	10	3337
1575	4	11448
11	10	5947
2278	10	12610
2530	10	10639
632	10	8216
36	3	4910
2405	10	9415
466	10	9824
1691	10	12321
2742	3	4532
2907	10	10599
2358	3	11655
970	3	4797
701	10	13609
1164	3	10597
420	10	5336
2947	10	12465
2087	0	3769
2205	10	11785
1924	10	13649
2767	10	9746
2395	10	4501
2023	3	8134
324	10	6991
1141	10	5997
283	10	5759
370	10	9654
923	3	4069
1827	10	11163
2541	1	9901
92	10	5142
163	10	13521
2661	10	7044
2386	10	13487
2452	10	6263
2239	10	4422
2287	10	10786
1460	10	6683
697	10	11341
1675	10	12780
2563	10	9984
2187	3	9877
1060	10	12670
1487	10	12664
1420	10	8506
1124	10	4214
1546	10	5642
2287	10	4246
2666	3	7438
1299	10	7631
1906	10	5386
177	3	10525
1802	10	4628
92	10	3324
1900	10	11219
915	10	4674
1624	10	8927
780	10	9536
2701	3	9335
1804	3	4768
2542	10	11788
466	10	10753
2434	3	10222
1338	3	11606
52	10	10679
1278	3	10637
2693	3	12376
2403	10	8964
2444	3	12490
397	10	7746
2565	10	7345
1581	3	12927
964	3	4873
1601	2	6187
1813	10	10160
1250	4	3239
2009	10	12960
2386	10	8633
1033	10	12306
2853	10	9373
2234	2	13092
397	10	11273
939	7	5267
538	10	10154
1022	10	7936
2808	5	7174
2168	10	11502
1431	10	13223
1	3	5699
1544	10	11835
2820	10	8530
2484	10	3031
1188	7	8039
1764	3	4591
62	10	8922
1539	1	13801
31	10	13043
2201	10	13028
1719	10	12016
82	3	9230
2507	10	13473
935	10	11599
1758	3	11610
1448	10	9191
1027	10	10786
434	4	9278
832	10	7422
2851	10	5657
1933	4	13448
1954	10	9985
2204	10	4059
1682	10	13116
2235	10	6193
497	10	4059
542	10	3916
570	10	9990
2146	10	11963
217	3	12952
612	10	8773
508	10	7195
2858	10	9745
1257	10	13199
2398	10	4153
2975	10	13692
334	10	4059
298	3	11967
391	3	6199
323	1	4221
1027	10	11502
168	3	7934
2215	10	10192
2263	10	10266
374	0	6805
1457	10	9709
1727	10	13036
764	1	3962
2720	10	13520
2210	10	8060
1413	10	10755
2665	3	4641
2982	10	12970
2736	3	3872
966	3	10507
1322	3	3477
795	10	5297
1428	10	13028
2156	3	10249
1549	10	9426
1242	3	3830
1246	10	3481
449	3	3561
2661	10	12564
82	3	11760
421	1	6722
251	10	4238
2415	3	7282
2381	3	7921
1694	10	6027
393	10	11829
2176	10	11730
170	10	6399
2691	10	7082
1070	10	9521
1032	10	11369
991	10	12867
2597	3	12135
1482	10	8673
2460	0	12052
2599	0	12906
634	3	9342
1728	10	10672
636	3	13456
2016	10	8851
2261	10	6241
1528	10	5351
2020	10	6403
1982	10	4581
852	10	8594
1859	10	5047
2432	10	7773
283	10	11383
2079	10	3440
985	3	6930
2872	10	13127
488	10	5224
1818	10	11524
1369	10	7490
724	4	7583
2946	10	6050
129	10	12323
1801	10	8980
2287	3	12376
613	10	5748
2147	10	5548
1716	10	9555
1824	10	7647
939	10	6991
232	10	10539
1619	7	7573
2656	3	7658
900	10	7550
424	10	5497
119	10	7839
487	10	3870
11	10	3367
1370	10	4880
1274	10	5596
2465	3	12376
912	10	3847
376	10	4616
2800	10	12803
1114	10	11628
1036	10	10700
796	3	9548
2628	10	11930
2820	10	8916
168	2	6260
507	10	3277
224	10	7455
781	10	6991
2200	2	8933
2045	10	8673
1418	10	12310
82	10	7842
1089	3	6785
408	10	4074
1747	3	5129
1252	10	10073
